data_year,ori,pub_agency_name,pub_agency_unit,state_abbr,division_name,region_name,county_name,agency_type_name,population_group_desc,population,male_officer_ct,male_civilian_ct,male_total_ct,female_officer_ct,female_civilian_ct,female_total_ct,officer_ct,civilian_ct,total_pe_ct,pe_ct_per_1000
2018,TX0330000,Carson,,TX,West South Central,South,CARSON,County,"MSA counties under 10,000",3661,7,3,10,0,10,10,7,13,20,5.46
2018,TX0480100,Eden,,TX,West South Central,South,CONCHO,City,"Cities under 2,500",1202,,,,,,,,,,
2018,TX0571800,Mesquite,,TX,West South Central,South,KAUFMAN; DALLAS,City,"Cities from 100,000 thru 249,999",144558,217,23,240,11,60,71,228,83,311,2.15
2018,TX0571800,Mesquite,,TX,West South Central,South,KAUFMAN; DALLAS,City,"Cities from 100,000 thru 249,999",144558,217,23,240,11,60,71,228,83,311,2.15
2018,TX0575500,Ovilla,,TX,West South Central,South,DALLAS; ELLIS,City,"Cities from 2,500 thru 9,999",4207,,,,,,,,,,
2018,TX0940600,Cibolo,,TX,West South Central,South,GUADALUPE,City,"Cities from 25,000 thru 49,999",30768,36,1,37,2,4,6,38,5,43,1.40
2018,TX1012900,University of Texas:,Houston,TX,West South Central,South,HARRIS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1070800,Berryville,,TX,West South Central,South,HENDERSON,City,"Cities under 2,500",1028,,,,,,,,,,
2018,TX1082500,Independent School District:,Edinburg,TX,West South Central,South,HIDALGO,Other,"Cities under 2,500",0,64,23,87,18,11,29,82,34,116,
2018,TX1410600,Lometa,,TX,West South Central,South,LAMPASAS,City,"Cities under 2,500",842,,,,,,,,,,
2018,TX1550200,Beverly Hills,,TX,West South Central,South,MCLENNAN,City,"Cities under 2,500",1982,,,,,,,,,,
2018,TX2080600,Western Texas College,,TX,West South Central,South,SCURRY,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX2090000,Shackelford,,TX,West South Central,South,SHACKELFORD,County,"Non-MSA counties under 10,000",3311,7,0,7,0,9,9,7,9,16,4.83
2018,TX2200000,Tarrant,,TX,West South Central,South,TARRANT,County,"MSA counties from 25,000 thru 99,999",49627,912,51,963,333,156,489,1245,207,1452,29.26
2018,TX2203100,Pantego,,TX,West South Central,South,TARRANT,City,"Cities from 2,500 thru 9,999",2564,,,,,,,,,,
2018,TX2370900,Prairie View A&M University,,TX,West South Central,South,WALLER,University or College,"Cities under 2,500",0,17,2,19,9,5,14,26,7,33,
2018,TXINS0500,"U.S. Border Patrol, McAllen",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0030000,Angelina,,TX,West South Central,South,ANGELINA,County,"Non-MSA counties from 25,000 thru 99,999",39424,,,,,,,,,,
2018,TX0090100,Muleshoe,,TX,West South Central,South,BAILEY,City,"Cities from 2,500 thru 9,999",5073,,,,,,,,,,
2018,TX0160200,Johnson City,,TX,West South Central,South,BLANCO,City,"Cities under 2,500",2115,,,,,,,,,,
2018,TX0190500,Texarkana,,TX,West South Central,South,BOWIE,City,"Cities from 25,000 thru 49,999",37460,80,4,84,7,7,14,87,11,98,2.62
2018,TX0200200,Angleton,,TX,West South Central,South,BRAZORIA,City,"Cities from 10,000 thru 24,999",19650,32,0,32,7,14,21,39,14,53,2.70
2018,TX0202900,Oyster Creek,,TX,West South Central,South,BRAZORIA,City,"Cities under 2,500",1163,9,0,9,0,4,4,9,4,13,11.18
2018,TX0250100,Bangs,,TX,West South Central,South,BROWN,City,"Cities under 2,500",1561,,,,,,,,,,
2018,TX0430200,Celina,,TX,West South Central,South,COLLIN,City,"Cities from 10,000 thru 24,999",10559,21,1,22,2,0,2,23,1,24,2.27
2018,TX0430200,Celina,,TX,West South Central,South,COLLIN,City,"Cities from 10,000 thru 24,999",10559,21,1,22,2,0,2,23,1,24,2.27
2018,TX0520000,Crane,,TX,West South Central,South,CRANE,County,"Non-MSA counties under 10,000",1090,6,3,9,0,2,2,6,5,11,10.09
2018,TX0711200,Clint,,TX,West South Central,South,EL PASO,City,"Cities under 2,500",1166,,,,,,,,,,
2018,TX0740000,Fannin,,TX,West South Central,South,FANNIN,County,"Non-MSA counties from 10,000 thru 24,999",19883,18,4,22,3,6,9,21,10,31,1.56
2018,TX1016100,Houston Baptist University,,TX,West South Central,South,HARRIS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1070900,Caney City,,TX,West South Central,South,HENDERSON,City,"Cities under 2,500",225,,,,,,,,,,
2018,TX1230400,Lakeview,,TX,West South Central,South,JEFFERSON,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX1261300,Godley,,TX,West South Central,South,JOHNSON,City,"Cities under 2,500",1150,,,,,,,,,,
2018,TX1520000,Lubbock,,TX,West South Central,South,LUBBOCK,County,"MSA counties from 25,000 thru 99,999",32090,,,,,,,,,,
2018,TX1551600,McLennan Community College,,TX,West South Central,South,MCLENNAN,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1960000,Refugio,,TX,West South Central,South,REFUGIO,County,"Non-MSA counties under 10,000",4357,14,13,27,2,13,15,16,26,42,9.64
2018,TX2190300,Tulia,,TX,West South Central,South,SWISHER,City,"Cities from 2,500 thru 9,999",4690,7,1,8,2,7,9,9,8,17,3.62
2018,TX2400600,Texas A&M International University,,TX,West South Central,South,WEBB,University or College,"Cities under 2,500",0,18,2,20,2,5,7,20,7,27,
2018,TX0010600,Elkhart,,TX,West South Central,South,ANDERSON,City,"Cities under 2,500",1324,,,,,,,,,,
2018,TX0150600,Elmendorf Police Department,,TX,West South Central,South,BEXAR,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX0270100,Burnet,,TX,West South Central,South,BURNET,City,"Cities from 2,500 thru 9,999",6410,,,,,,,,,,
2018,TX0312800,Independent School District:,Santa Rosa,TX,West South Central,South,CAMERON,Other,"Cities under 2,500",0,3,2,5,0,0,0,3,2,5,
2018,TX0432500,Fairview,,TX,West South Central,South,COLLIN,City,"Cities from 2,500 thru 9,999",9220,,,,,,,,,,
2018,TX0571700,Lancaster,,TX,West South Central,South,DALLAS,City,"Cities from 25,000 thru 49,999",39772,50,1,51,10,5,15,60,6,66,1.66
2018,TX0890100,Gonzales,,TX,West South Central,South,GONZALES,City,"Cities from 2,500 thru 9,999",7687,13,4,17,3,4,7,16,8,24,3.12
2018,TX1100000,Hockley,,TX,West South Central,South,HOCKLEY,County,"Non-MSA counties under 10,000",9412,11,9,20,1,8,9,12,17,29,3.08
2018,TX1250800,Orange Grove,,TX,West South Central,South,JIM WELLS,City,"Cities under 2,500",1312,,,,,,,,,,
2018,TX1260300,Cleburne,,TX,West South Central,South,JOHNSON,City,"Cities from 25,000 thru 49,999",30317,42,0,42,7,19,26,49,19,68,2.24
2018,TX1370000,Kleberg,,TX,West South Central,South,KLEBERG,County,"Non-MSA counties under 10,000",5486,24,27,51,0,18,18,24,45,69,12.58
2018,TX1430200,Shiner,,TX,West South Central,South,LAVACA,City,"Cities under 2,500",2173,,,,,,,,,,
2018,TX1521300,Buffalo Springs Lake,,TX,West South Central,South,LUBBOCK,City,"Cities under 2,500",448,,,,,,,,,,
2018,TX1530000,Lynn,,TX,West South Central,South,LYNN,County,"MSA counties under 10,000",2513,,,,,,,,,,
2018,TX1650100,Midland,,TX,West South Central,South,MIDLAND,City,"Cities from 100,000 thru 249,999",140072,,,,,,,,,,
2018,TX2120900,University of Texas:,Tyler,TX,West South Central,South,SMITH,University or College,"Cities under 2,500",0,10,10,20,2,5,7,12,15,27,
2018,TX2201600,Hurst,,TX,West South Central,South,TARRANT,City,"Cities from 25,000 thru 49,999",39292,66,17,83,9,29,38,75,46,121,3.08
2018,TX2204800,Pelican Bay,,TX,West South Central,South,TARRANT,City,"Cities under 2,500",1780,,,,,,,,,,
2018,TX2390000,Washington,,TX,West South Central,South,WASHINGTON,County,"Non-MSA counties from 10,000 thru 24,999",18023,,,,,,,,,,
2018,TX0110100,Bastrop,,TX,West South Central,South,BASTROP,City,"Cities from 2,500 thru 9,999",9050,19,1,20,3,3,6,22,4,26,2.87
2018,TX0110200,Elgin,,TX,West South Central,South,TRAVIS; BASTROP,City,"Cities from 2,500 thru 9,999",9918,17,1,18,3,8,11,20,9,29,2.92
2018,TX0400100,Morton,,TX,West South Central,South,COCHRAN,City,"Cities under 2,500",1783,,,,,,,,,,
2018,TX0610000,Denton,,TX,West South Central,South,DENTON,County,"MSA counties 100,000 or over",134628,251,140,391,156,22,178,407,162,569,4.23
2018,TX0791200,Arcola,,TX,West South Central,South,FORT BEND,City,"Cities under 2,500",2444,,,,,,,,,,
2018,TX0840200,Dickinson,,TX,West South Central,South,GALVESTON,City,"Cities from 10,000 thru 24,999",20600,28,4,32,1,11,12,29,15,44,2.14
2018,TX1013300,Texas Southern University,,TX,West South Central,South,HARRIS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1014900,Harris County Constable's Office,,TX,West South Central,South,HARRIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1140100,Big Spring,,TX,West South Central,South,HOWARD,City,"Cities from 25,000 thru 49,999",28001,,,,,,,,,,
2018,TX1161300,West Tawakoni,,TX,West South Central,South,HUNT,City,"Cities under 2,500",1917,,,,,,,,,,
2018,TX1290200,Kaufman,,TX,West South Central,South,KAUFMAN,City,"Cities from 2,500 thru 9,999",7428,,,,,,,,,,
2018,TX1370300,Texas A&M University:,Kingsville,TX,West South Central,South,KLEBERG,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1860000,Pecos,,TX,West South Central,South,PECOS,County,"Non-MSA counties under 10,000",7242,,,,,,,,,,
2018,TX2230100,Brownfield,,TX,West South Central,South,TERRY,City,"Cities from 2,500 thru 9,999",9698,,,,,,,,,,
2018,TX2360100,Huntsville,,TX,West South Central,South,WALKER,City,"Cities from 25,000 thru 49,999",41651,,,,,,,,,,
2018,TX2450000,Willacy,,TX,West South Central,South,WILLACY,County,"Non-MSA counties under 10,000",7692,11,21,32,2,8,10,13,29,42,5.46
2018,TXDI00700,Chamizal Nmem,,TX,West South Central,South,N/A,Unknown,"Cities under 2,500",0,,,,,,,,,,
2018,TXDPS4100,"Department of Public Safety, San Marcos",,TX,West South Central,South,HAYS,Other State Agency,"Cities under 2,500",0,,,,,,,,,,
2018,TX0030200,Huntington,,TX,West South Central,South,ANGELINA,City,"Cities under 2,500",2127,,,,,,,,,,
2018,TX0141800,Salado,,TX,West South Central,South,BELL,City,"Cities under 2,500",2308,5,0,5,0,0,0,5,0,5,2.17
2018,TX0141800,Salado,,TX,West South Central,South,BELL,City,"Cities under 2,500",2308,5,0,5,0,0,0,5,0,5,2.17
2018,TX0180000,Bosque,,TX,West South Central,South,BOSQUE,County,"Non-MSA counties from 10,000 thru 24,999",12241,18,9,27,1,12,13,19,21,40,3.27
2018,TX0190600,Wake Village,,TX,West South Central,South,BOWIE,City,"Cities from 2,500 thru 9,999",5416,8,0,8,0,1,1,8,1,9,1.66
2018,TX0220000,Brewster,,TX,West South Central,South,BREWSTER,County,"Non-MSA counties under 10,000",3250,,,,,,,,,,
2018,TX0290900,Independent School District:,Calhoun County,TX,West South Central,South,CALHOUN,Other,"Cities under 2,500",0,0,0,0,2,0,2,2,0,2,
2018,TX0740500,Trenton,,TX,West South Central,South,FANNIN,City,"Cities under 2,500",647,,,,,,,,,,
2018,TX0791100,Kendleton,,TX,West South Central,South,FORT BEND,City,"Cities under 2,500",387,,,,,,,,,,
2018,TX0830100,Seagraves,,TX,West South Central,South,GAINES,City,"Cities from 2,500 thru 9,999",2875,5,0,5,0,1,1,5,1,6,2.09
2018,TX0910300,Pottsboro,,TX,West South Central,South,GRAYSON,City,"Cities under 2,500",2381,8,1,9,0,1,1,8,2,10,4.20
2018,TX1011900,South Houston,,TX,West South Central,South,HARRIS,City,"Cities from 10,000 thru 24,999",17619,27,6,33,2,7,9,29,13,42,2.38
2018,TX1080000,Hidalgo,,TX,West South Central,South,HIDALGO,County,"MSA counties 100,000 or over",262432,255,349,604,24,164,188,279,513,792,3.02
2018,TX1210100,Jasper,,TX,West South Central,South,JASPER,City,"Cities from 2,500 thru 9,999",7602,22,0,22,1,6,7,23,6,29,3.81
2018,TX1460400,Liberty,,TX,West South Central,South,LIBERTY,City,"Cities from 2,500 thru 9,999",9334,,,,,,,,,,
2018,TX1760100,Newton,,TX,West South Central,South,NEWTON,City,"Cities under 2,500",2375,,,,,,,,,,
2018,TX1890000,Presidio,,TX,West South Central,South,PRESIDIO,County,"Non-MSA counties under 10,000",1248,,,,,,,,,,
2018,TX2140000,Starr,,TX,West South Central,South,STARR,County,"Non-MSA counties from 25,000 thru 99,999",36924,43,41,84,8,14,22,51,55,106,2.87
2018,TX2190000,Swisher,,TX,West South Central,South,SWISHER,County,"Non-MSA counties under 10,000",1463,,,,,,,,,,
